id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4748708606380213,Lkr8gqLMF,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️三林安居苑，二楼，独立一室户3500元，租客转租11号线三林东L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,2,0,2022-03-19 12:23,上海租房超话,,"http://f.video.weibocdn.com/o0/XpSxYCoXlx07UB8HuB0I010412004FPo0E010.mp4?label=mp4_hd&template=528x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652876740&ssig=xC17rb8072&KID=unistore,video",
4748706437398633,Lkr4Lv2IN,2238560652,MsWeird,去年此时的世纪公园，好想念呀,,,,,0,1,5,2022-03-19 12:15,iPhone客户端,"['https://wx1.sinaimg.cn/large/856db98cly1h0f2hqus0mj20u00u0dsy.jpg', 'https://wx3.sinaimg.cn/large/856db98cly1h0f2hs57o6j20u00u0wr9.jpg', 'https://wx3.sinaimg.cn/large/856db98cly1h0f2hshx3zj20u00u0dow.jpg', 'https://wx4.sinaimg.cn/large/856db98cly1h0f2hsvbbbj20u00u0jxo.jpg']",,
4748692680348835,LkqIA1sKn,1926995915,文珞珞珞,准备周末在世纪公园随便走走，在小区外的小广场玩玩滑板，然后发现小区要封起来做核酸的我L文珞珞珞的微博视频,,,,,0,15,3,2022-03-19 11:20,iPhone,,"http://f.video.weibocdn.com/o0/Z5mK7Ahllx07UB4lOdGU0104120072yT0E010.mp4?label=mp4_720p&template=720x1134.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652876740&ssig=kzXt5xcGG0&KID=unistore,video",
4748662564980718,LkpW0kTIa,2411872411,新长沙,#湖南消费投诉#【长沙望城区富基世纪公园小区：电梯罢工百多户居民挤一部电梯】住高层的业主每天都需要乘坐电梯出门，电梯对于他们的重要性是不言而喻的，而长沙望城区富基世纪公园12栋的居民却告诉帮助记者，最近整栋楼一百多户居民共用一台电梯，一到上下班高峰期，大家就很焦虑。L芒果帮女郎的微博视频,,,,湖南消费投诉,0,0,0,2022-03-19 09:20,微博视频号,,"http://f.video.weibocdn.com/o0/8fJCBEV5lx07UtCxJ3IA01041202kJwj0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652876740&ssig=RgdZd%2FrhgP&KID=unistore,video",
4748548295884944,LkmXHoGWs,2178700943,红瓶红瓶,辰山顾村世纪公园的樱花静安南京西路的郁金香都在等着我而这🐶疫情离结束遥遥无期…美好的春天难道真的就这样了吗🙃生活=公司家里两点一线还好有小雷一起玩玩游戏不然抑郁就是分分钟的事,,,,,0,2,9,2022-03-19 01:46,iPhone客户端,"['https://wx3.sinaimg.cn/large/81dc568fly1h0ekbfpynzj22c02c07wi.jpg', 'https://wx3.sinaimg.cn/large/81dc568fly1h0ekb5ympcj21r21r2b29.jpg', 'https://wx1.sinaimg.cn/large/81dc568fly1h0ekb7y8ytj22ns1zuqv5.jpg', 'https://wx3.sinaimg.cn/large/81dc568fly1h0ekbctudpj22c0340x6r.jpg']",,
4748352593334902,LkhS3dZyK,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️三林东11号线地铁口7700精装修L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,1,0,2022-03-18 12:49,上海租房超话,,"http://f.video.weibocdn.com/o0/FhBLxj6Plx07UzzxOb4Y0104120097VZ0E010.mp4?label=mp4_720p&template=592x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652876746&ssig=drSvkwGJxj&KID=unistore,video",
4748352564497534,LkhS0iS0S,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️13号线莲溪路地铁站附近朝南一室户2050元L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,1,0,2022-03-18 12:48,上海租房超话,,"http://f.video.weibocdn.com/o0/ntZB8E7wlx07UzzxDnxe010412006b4t0E010.mp4?label=mp4_720p&template=544x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652876746&ssig=7ru9nk0EwD&KID=unistore,video",
4748352552437975,LkhRZaeeb,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️三林新村59弄朝南主卧2180，11号线三林L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,1,0,2022-03-18 12:48,上海租房超话,,"http://f.video.weibocdn.com/o0/glNizDOYlx07Uzzxw3X2010412003jcZ0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652876746&ssig=o3mJZFZIna&KID=unistore,video",
4748352526747618,LkhRWsjmy,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️11号线三林站——直达徐家汇三林新村258弄电梯）D房间：朝北卧室1780元～民用水电限住一人[抠鼻]看中可谈,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,1,0,2022-03-18 12:48,上海租房超话,"['https://wx1.sinaimg.cn/large/006PsTyEly1h0dxv3hp0aj314g0u0gpb.jpg', 'https://wx1.sinaimg.cn/large/006PsTyEly1h0dxv3qicsj314g0u00wc.jpg', 'https://wx3.sinaimg.cn/large/006PsTyEly1h0dxv3y2cmj314g0u042d.jpg', 'https://wx3.sinaimg.cn/large/006PsTyEly1h0dxv48r3tj30qo1jftbd.jpg', 'https://wx1.sinaimg.cn/large/006PsTyEly1h0dxv4oktfj30u01hck15.jpg']",,
4748352514691265,LkhRVjGpz,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️11号线三林站，直达徐家汇三林新村258弄，电梯6楼A房间：朝南大主卧2680，随时看房,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,1,0,2022-03-18 12:48,上海租房超话,"['https://wx1.sinaimg.cn/large/006PsTyEly1h0dxv1m4kyj314g0u0whn.jpg', 'https://wx3.sinaimg.cn/large/006PsTyEly1h0dxv1v9lvj314g0u0424.jpg', 'https://wx2.sinaimg.cn/large/006PsTyEly1h0dxv23dxrj314g0u0djg.jpg', 'https://wx4.sinaimg.cn/large/006PsTyEly1h0dxv2bjnnj314g0u041s.jpg', 'https://wx3.sinaimg.cn/large/006PsTyEly1h0dxv2oe2hj30qo1jftbd.jpg', 'https://wx2.sinaimg.cn/large/006PsTyEly1h0dxv34axvj30u01hck15.jpg']",,
4748329378123651,LkhgBy5kD,3516616515,成都市蒲江县史志办,按照省地志办2022年工作要点“打造优秀文化宣传阵地，设立方志阅览室”工作要求，蒲江县方志阅览室近日正式建成并对外开放。蒲江县方志阅览室位于县城最繁华的世纪公园旁边，民政大楼三楼，占地面积126㎡，分为藏书区和阅览区。阅览区约40㎡，可同时容纳16人阅览和查阅资料；藏书区约80㎡，摆放书架39组，可藏书上万册。蒲江县方志阅览室目前收藏有巴蜀珍稀文献“蜀藏”一套，省、市地方志部门近年出版的各类志书，部分地区交流而来的地方志、部门志、年鉴、地情资料、党史文献等共3000余册。下一步将继续加大收藏力度，不断丰富阅览室藏书种类和规模。同时，蒲江县史志办公室热忱欢迎社会各界踊跃捐献私人藏书，我们将在阅览室设置“捐赠专区”，为捐赠者实名专柜收藏，并出具“收藏证书”。开放当日，蒲江县方志阅览室就迎来了县民政局、团县委和镇街前来查阅资料。县委常委、组织部长许敬同志将自己珍藏的全套“蒲江县文史资料选辑”（1—33辑）捐赠给县方志阅览室收藏，为传承文化基因，赓续蒲江文脉起到表率作用。,,,,,0,0,0,2022-03-18 11:16,新版微博 weibo.com,,,
4748324814459872,Lkh9fiIdq,2559929141,绿色上海,【小叶子讲故事|中西方文化结合的大花园——世纪公园】#绿容播报#海内环线中心区域内最大的富有自然特征的生态型城市公园究竟有什么魅力~O小叶子讲故事|中西方文化结合的大花园——世纪公园,,,,绿容播报,2,0,1,2022-03-18 10:58,微博 weibo.com,['https://wx3.sinaimg.cn/large/98956b35gy1h0duomub4mj20u00dfjwz.jpg'],,
4748323863399443,Lkh7IeglJ,6058859480,雪薇320,认真生活，认真想念@世纪公园的相遇#宝宝的少女心#,,石家庄,世纪公园的相遇,宝宝的少女心,0,0,2,2022-03-18 10:54,Redmi K40,"['https://wx2.sinaimg.cn/large/006C2m80ly1h0dugj36g2j31401hcar6.jpg', 'https://wx4.sinaimg.cn/large/006C2m80ly1h0dugm588tj31e0334x6p.jpg', 'https://wx2.sinaimg.cn/large/006C2m80ly1h0dujqgd15j31uo0u079t.jpg', 'https://wx2.sinaimg.cn/large/006C2m80ly1h0dugkqjifj30m80go0ua.jpg']",,
4748278425457117,LkfWqmTE1,2524234044,dw2807829,上海：世纪公园梅花进入盛花期，4000余株梅花等你来打卡O上海：世纪公园梅花进入盛花期，4000余株梅花等你来打卡,,,,,0,0,2,2022-03-18 07:54,学习强国客户端,['https://wx2.sinaimg.cn/large/9674c13cly1h0dpcto5k5j2046046jrc.jpg'],,
4748260742268310,LkftU9w5E,5221468554,晋军,【#全员任务#梅已盛，待君来】上海世纪公园梅花进入盛花期，4000余株梅花等你来打卡。#带着微博去旅行#春已来，梅花开，春的生机将浸润每一颗泥土、每一缕微风、每一个毛孔，很多梅花挨个发芽、开花。不同于仲春时节的全然绽放，早春，每一次不经意间的新发现都会有不同的惊喜。L晋军的微博视频,,,,"全员任务,带着微博去旅行",30,31,51,2022-03-18 06:44,微博会员赠品,,"http://f.video.weibocdn.com/o0/35vDDa4Nlx07Uzau7NGo01041200nWst0E010.mp4?label=mp4_720p&template=720x1128.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652876746&ssig=Jb5yfRlMX4&KID=unistore,video",
4748077296518343,LkaI1rlIz,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️18号线北中路地铁站零距离，玉兰小区新装次卧一室户，原始外独卫，厨卫空间超大，报价2760元L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,1,0,2022-03-17 18:35,上海租房超话,,"http://f.video.weibocdn.com/o0/WLwMBrPGlx07UymqHq8M01041200bYa80E010.mp4?label=mp4_720p&template=960x544.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652876759&ssig=YhayHjSMZy&KID=unistore,video",
4748074767615260,LkaDWvX4M,6764098234,iis荣,郑州租房信息郑州租房郑州无中介租房郑州租房阿郑州市世纪公园旁，中原福塔，陇海快速路旁，欢乐家园小区，特价500,,郑州·欢乐家园,,,0,0,0,2022-03-17 18:25,郑州租房阿超话,"['https://wx1.sinaimg.cn/large/007nLsWCly1h0d1ys1uolj30u013z79y.jpg', 'https://wx4.sinaimg.cn/large/007nLsWCly1h0d1ysar37j313z0u043t.jpg', 'https://wx1.sinaimg.cn/large/007nLsWCly1h0d1ysje7yj313z0u0wme.jpg']",,
4748055263316869,Lka8udURT,6208469770,这很傻宝,上海：世纪公园梅花进入盛花期，4000余株梅花等你来打卡O上海：世纪公园梅花进入盛花期，4000余株梅花等你来打卡,,,,,0,0,0,2022-03-17 17:07,学习强国客户端,['https://wx2.sinaimg.cn/large/006Ma6Bcly1h0czq55d7pj3046046jrc.jpg'],,
4748053955744002,Lka6no6hc,6053391047,西柚mi鹿,"蒋文旭翻了个身，躺床上笑道：“这小鬼太精了，谁说要让你吃药了？”贺知书在旁边附和：“我们家的男子汉，发一点又不是大事，今天带你去儿童乐园让你玩一下，要不该闷坏了，一大堆精力没处撒。”赛文这才把从睡梦中彻底清醒过来愉悦地说道：“那你可以陪我坐摩天轮么？”贺知书把衣服扔到他的身边：“快穿衣服，大冬天的坐什么摩天轮。”去年赛文刚出院那会儿，贺知书带他去世纪公园，孩子看到过山车和摩天轮非要玩一下，但孩子身体问题实在不适合玩这种刺激性的项目，于是就说等以后你身体健康了，再长大一点就带你来玩这个。赛文其他的话没听明白，就听明白以后可以带他出来玩，所以这下非抓着这个事情不放。蒋妈在外面喊道：“小旭，你快出来一下，帮我来看看这个煤气灶是不是坏了？”贺知书催促道：“小旭你快出去帮你吗看看出了什么问题？”赛文难掩揶揄之色：“哈哈哈，小旭，爸爸原来你叫小旭”蒋文旭起身在他的脸蛋上咬了一口，就出门去了。还好煤气灶也没有什么大问题，就是钱用完了，补交了燃气费就好。今天蒋妈做的早餐依旧很丰盛，蒸了包子还有鳜鱼，炒了百合和山药，炸的丸子金黄酥脆，烙的馅饼香气四溢，粥是粥，饭是饭，贺知书感叹在家里的时候虽然也能做不少菜，但是有难度的馅饼之类的实在没有尝试过，两个男人终究是没多少讲究，更多的是找保姆上门来做餐食。蒋文旭招呼大家做好，给大家盛了粥，还第一个给蒋妈夹了一大块牛骨：“好久没吃过这么丰盛的早餐了，一看就很有食欲，我妈忙活了一大早呢，辛苦了呢。”说着又给赛文夹了一个包子，给贺知书夹了一块馅饼继续谄媚道：“可别辜负了，不许剩，全部都给我吃完喽！”赛文没有理会几个大人之间的暗流涌动，立马沉溺在美食里时不时夸一句：“奶奶做的包子真好吃，煮的粥好喝，一切的一切简直无敌了。”蒋妈被夸的心花怒放于是试探道：“既然你觉得好吃，那留在我家，我天天做给你吃。”赛文笑笑：“那不行，我得在北京上学。”蒋妈说：“杭州也有好学校，你在杭州读书也一样的。”赛文看看贺知书看看蒋文旭于是心生一计：“那奶奶跟我们一起回北京住不行么？”贺知书偷瞄了一眼蒋妈，蒋妈明显有点兴奋：“哎呦看你这个小机灵鬼，那好像也可以啊，我们可以一起住，哈哈”蒋文旭也笑着说:""好主意，把你奶奶带到北京就有人看着你了。""几个人都没有管贺知书的意思，就边吃饭边规划以后在家里怎么分房子，怎么重新放摆设之类的，蒋妈也半开玩笑地认真思考这个事情。这顿饭吃的倒算是开心，贺知书除了微笑就是嗯嗯啊啊帮腔，他倒是也不觉得尴尬。吃完早饭，今天难得地出了太阳，将妈说自己要去看看陈叔，顺便送点儿生活用品。蒋文旭说道：“那好啊，我和小书今天也打算带文文出去玩玩。”",,,,,1,1,1,2022-03-17 17:02,最爱你的那十年超话,,,
4748030273651075,Lk9ubfjOj,6926536728,文旅海南,#海南旅游#【海景+艺术+音乐+美食海口湾将添“网红打卡地”】面朝大海，音乐和鸣，捧一份小食，品一口小酒，在落日余晖之时，享受海口的慢生活……当前，位于海口世纪公园的海口世纪海角商业街项目正在稳步推进，将打造集合海景、艺术、音乐、青年文化的餐饮街区，计划10月投入使用。建成后将进一步完善海口湾商业业态，展现高品质海口风貌，成为市民游客喜闻乐见的“网红打卡地”。via：@海口网,,,海口网,海南旅游,0,0,0,2022-03-17 15:28,新版微博 weibo.com,['https://wx1.sinaimg.cn/large/007yL2Ckgy1h0cwusk7waj30go0b4ab9.jpg'],,
4748019348276892,Lk9cyyJcg,1226387621,yyariel,决赛圈选手依旧在工作单位裸奔也不知道上班的意义在哪里我要送材料的人没来。。我要收材料的人没来。。我要签字的人也没来。。仿佛，上班的意义就是聚众聊天大家分分喜提2，3，5，7，14，我所在地为啥如此安静如鸡说好的人人有奖呢世纪公园都关门了，幸好我有存图！来，云赏花！,,,,,0,0,0,2022-03-17 14:44,HUAWEI P50 Pro,"['https://wx2.sinaimg.cn/large/491930a5ly1h0cvjmosv2j20u01404e4.jpg', 'https://wx2.sinaimg.cn/large/491930a5ly1h0cvjns6dwj20u014016f.jpg', 'https://wx4.sinaimg.cn/large/491930a5ly1h0cvjp0yx7j20u0190qh7.jpg', 'https://wx3.sinaimg.cn/large/491930a5ly1h0cvjqdvgmj20u0140an4.jpg', 'https://wx1.sinaimg.cn/large/491930a5ly1h0cvjrsgtyj21400u0qgy.jpg', 'https://wx3.sinaimg.cn/large/491930a5ly1h0cvjt3y07j20u0140qj6.jpg', 'https://wx3.sinaimg.cn/large/491930a5ly1h0cvjugwkoj20u0140qi3.jpg', 'https://wx4.sinaimg.cn/large/491930a5ly1h0cvjw77r2j20u014017m.jpg', 'https://wx1.sinaimg.cn/large/491930a5ly1h0cvjxne1jj20u0140drt.jpg']",,
4748016877047549,Lk98ztzo9,2760629191,湖南消费投诉,#湖南消费投诉#【长沙望城区富基世纪公园小区：电梯罢工百多户居民挤一部电梯】住高层的业主每天都需要乘坐电梯出门，电梯对于他们的重要性是不言而喻的，而长沙望城区富基世纪公园12栋的居民却告诉帮助记者，最近整栋楼一百多户居民共用一台电梯，一到上下班高峰期，大家就很焦虑。L芒果帮女郎的微博视频,,,,湖南消费投诉,2,3,7,2022-03-17 14:35,微博视频号,,"http://f.video.weibocdn.com/o0/8fJCBEV5lx07UtCxJ3IA01041202kJwj0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652876759&ssig=2goSHcctw9&KID=unistore,video",
